;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;yaw_rad;yaw_deg_wrapped;speed_surge;speed_sway;north_error;east_error;current_angle
2026-05-05_14:58:31:578503;1777985911.3808825;0.0005148435029468344;-62.639148487426944;2.5742175147341722e-06;-0.5446882477167561;2.5742175147341722e-06;-0.5446882477167561;4.6894824659533665;-1.9007780031502717;0.0;-23.749999999999964;59.90847741666666;10.719608333333333;0.0;59.90847741666666;10.719608333333333;0.0;1777985911.3808825;-122.651;2.294350410302943;0.58;4.031;0.334;-93.674;0.693;24.222;-12.704;59.90847045;10.719993516666667;0.0;0.7762241036349149;-21.55256866253435;3.637014928237203e-05;1777985911.3266225;0.0542600154876709;-0.342199351856915;-2.2686875961199724;-1.6349197235131683;-93.674;2.2859529382382453;-0.19611978319344725;-0.794791845766542;-2.3205303615677693;-1.6349197235131683
2026-05-05_14:58:31:722793;1777985911.5854023;6.799167861414;-16.099941080415793;0.03399583930707;-0.1399994876557895;0.03399583930707;-0.1399994876557895;4.622764208564625;-1.880987223542522;0.0;-23.899999999999963;59.9084769;10.71960645;0.0;59.9084769;10.71960645;0.0;1777985911.5854023;-129.032;0.0;0.58;1.483;4.166;-96.566;-18.48;3.079;-12.584;59.90847045;10.719993516666667;0.0;0.7186625067818108;-21.657949132264093;3.6719329858936334e-05;1777985911.5785031;0.006899118423461914;0.0;0.0;-1.6853946454808444;-96.566;-0.0;0.0;-0.7186625067818108;-2.2420508677358697;-1.6853946454808444
2026-05-05_14:58:32:202123;1777985911.9057226;57.68719174868677;-10.60886829645385;0.28843595874343386;-0.09225102866481608;0.28843595874343386;-0.09225102866481608;4.556312863925655;-1.8626547267633204;0.0;-24.04999999999996;59.9084769;10.71960645;0.0;59.9084769;10.71960645;0.0;1777985911.9057226;-123.495;0.0;0.58;-2.481;1.249;-98.972;-16.752;-22.806;-11.991;59.90847045;10.719993516666667;0.0;0.7186625067818108;-21.657949132264093;3.6719329858936334e-05;1777985911.7258184;0.17990422248840332;0.0;0.0;-1.7273872672838277;-98.972;-0.0;0.0;-0.7186625067818108;-2.3920508677358683;-1.6853946454808444
2026-05-05_14:58:32:741738;1777985912.3044584;136.62543465632024;-0.589105883637439;0.6831271732816012;-0.005122659857716861;0.6831271732816012;-0.005122659857716861;4.490251736059995;-1.8184246412482012;0.0;-24.19999999999996;59.908475466666665;10.719600533333333;0.0;59.908475466666665;10.719600533333333;0.0;1777985912.301436;-112.242;0.0;0.58;-1.057;0.092;-102.192;18.729;26.883;-6.394;59.90847045;10.719993516666667;0.0;0.5589757443647695;-21.98901156542255;3.7833314650681515e-05;1777985912.2021232;0.10233521461486816;0.0;0.0;-1.7835868691980452;-102.192;-0.0;0.0;-0.5589757443647695;-2.210988434577409;-1.7835868691980452
2026-05-05_14:58:33:090155;1777985912.9057224;0.13380341116169148;47.83487355156399;0.0006690170558084574;0.4159554221875129;0.0006690170558084574;0.4159554221875129;4.424726078953415;-1.7941008830021365;0.0;-24.34999999999996;59.90847443333333;10.719597199999999;0.0;59.90847443333333;10.719597199999999;0.0;1777985912.9057224;-127.881;0.5727151823740464;0.58;-0.202;-1.363;-107.664;-8.184;-36.415;-8.486;59.90847045;10.719993516666667;0.0;0.44385243408926256;-22.17552577548985;3.846843153840207e-05;1777985912.743726;0.16199636459350586;-0.4011768841321845;-0.40872947992260694;-1.8790912858671749;-107.664;0.5111897119376277;-0.2582397307327787;-0.5088416308776266;-2.2406869143597667;-1.8594912383672786
2026-05-05_14:58:33:451411;1777985913.2305787;47.729285897436725;25.1372516136272;0.23864642948718362;0.21858479664023653;0.23864642948718362;0.21858479664023653;4.35982026563977;-1.7407640931775956;0.0;-24.499999999999957;59.908473916666665;10.719595883333334;0.0;59.908473916666665;10.719595883333334;0.0;1777985913.2305787;-115.122;0.0;0.58;-1.287;-5.281;-109.477;-1.247;7.676;-5.718;59.90847045;10.719993516666667;0.0;0.3862906642860913;-22.24919896422703;3.871954341064243e-05;1777985913.0901558;0.14042282104492188;0.0;0.0;-1.9107341052058322;-109.477;-0.0;0.0;-0.3862906642860913;-2.250801035772927;-1.9022867116261795
2026-05-05_14:58:33:667592;1777985913.487989;24.985408112279007;31.829902905768428;0.12492704056139503;0.27678176439798635;0.12492704056139503;0.27678176439798635;4.295617077912118;-1.713179474429755;0.0;-24.649999999999956;59.90847333333333;10.719593033333334;0.0;59.90847333333333;10.719593033333334;0.0;1777985913.4869885;-127.58;0.0;0.58;-1.245;1.547;-111.56;0.917;26.682;-7.843;59.90847045;10.719993516666667;0.0;0.321302032520648;-22.408668425252877;3.927357575933543e-05;1777985913.4588306;0.029158353805541992;0.0;0.0;-1.9470893135248741;-111.56;-0.0;0.0;-0.321302032520648;-2.241331574747079;-1.9470893135248741
2026-05-05_14:58:33:789338;1777985913.6851716;19.415624552538564;36.83056876397005;0.09707812276269281;0.32026581533887;0.09707812276269281;0.32026581533887;4.2321902655330765;-1.7043575748696045;0.0;-24.799999999999955;59.908472966666665;10.7195916;0.0;59.908472966666665;10.7195916;0.0;1777985913.6851716;-124.315;5.848052549101122;0.58;-0.795;4.507;-113.33;4.302;5.889;-8.067;59.90847045;10.719993516666667;0.0;0.2804519166475557;-22.488869492432865;3.955309565562004e-05;1777985913.67078;0.014391660690307617;0.0;0.0;-1.9779816412851736;-113.33;-0.0;0.0;-0.321302032520648;-2.3913315747470776;-1.9470893135248741
2026-05-05_14:58:33:945984;1777985913.8401716;9.253295864543936;39.57700895138172;0.046266479322719684;0.34414790392505845;0.046266479322719684;0.34414790392505845;4.169603921166555;-1.6842593803044614;0.0;-24.949999999999953;59.9084724;10.71958985;0.0;59.9084724;10.71958985;0.0;1777985913.8401716;-118.892;105.68075075996828;0.58;-0.135;2.91;-114.634;3.281;-14.717;-5.552;59.90847045;10.719993516666667;0.0;0.21731976601818703;-22.586789483091206;3.9896400916131225e-05;1777985913.8390691;0.001102447509765625;0.0;0.0;-2.00074073473118;-114.63400000000001;-0.0;0.0;-0.2804519166475557;-2.4611305075670877;-1.9779816412851736
2026-05-05_14:58:34:026329;1777985913.9573455;38.06219025415289;41.30052850401579;0.19031095127076444;0.3591350304697025;0.19031095127076444;0.3591350304697025;4.107949504346564;-1.6570527433372406;0.0;-25.09999999999995;59.9084724;10.71958985;0.0;59.9084724;10.71958985;0.0;1777985913.9573455;-118.279;0.0;0.58;-0.135;2.91;-114.634;3.281;-14.717;-5.552;59.90847045;10.719993516666667;0.0;0.21731976601818703;-22.586789483091206;3.9896400916131225e-05;1777985913.9540114;0.00333404541015625;0.0;0.0;-2.00074073473118;-114.63400000000001;-0.0;0.0;-0.21731976601818703;-2.513210516908746;-2.00074073473118
2026-05-05_14:58:34:244516;1777985914.1155975;36.79068015508504;45.978193459196916;0.1839534007754252;0.39981037790606017;0.1839534007754252;0.39981037790606017;4.047322213040988;-1.6312018757450892;0.0;-25.24999999999995;59.90847183333334;10.719587816666667;0.0;59.90847183333334;10.719587816666667;0.0;1777985914.1033971;-123.544;0.0;0.58;0.247;-0.474;-116.123;0.918;-8.912;-6.885;59.90847045;10.719993516666667;0.0;0.1541877143313008;-22.700563128121864;4.029704158671488e-05;1777985914.0596685;0.055928945541381836;0.0;0.0;-2.0267286872933754;-116.123;-0.0;0.0;-0.1541877143313008;-2.549436871878086;-2.0267286872933754
2026-05-05_14:58:34:361089;1777985914.262772;27.796851922016163;50.84383505193851;0.13898425961008082;0.44212030479946535;0.13898425961008082;0.44212030479946535;3.987815211449994;-1.609443841362118;0.0;-25.39999999999995;59.90847135;10.71958595;0.0;59.90847135;10.71958595;0.0;1777985914.262772;-133.491;0.0;0.58;-0.076;0.43;-118.089;-3.713;11.398;-8.627;59.90847045;10.719993516666667;0.0;0.10033983537437058;-22.805011042839546;4.066694425062384e-05;1777985914.247411;0.01536107063293457;0.0;0.0;-2.0610418603875837;-118.089;-0.0;0.0;-0.10033983537437058;-2.5949889571604032;-2.0430649690920424
2026-05-05_14:58:34:727964;1777985914.668839;0.17203191617600755;58.88132825662408;0.0008601595808800377;0.5120115500576007;0.0008601595808800377;0.5120115500576007;3.9295157814649517;-1.607333880125407;0.0;-25.549999999999947;59.908470816666664;10.71958445;0.0;59.908470816666664;10.71958445;0.0;1777985914.668839;-137.888;0.3364330028158934;0.58;-0.92;2.11;-119.133;-7.637;14.32;-8.113;59.90847045;10.719993516666667;0.0;0.04092129606880637;-22.88894250486843;4.096706201888595e-05;1777985914.363176;0.3056628704071045;-0.19439240110002953;-0.27458834603332705;-2.0792630977784046;-119.133;0.3344884309827989;-0.036120007217860406;-0.10033983537437058;-2.744988957160402;-2.073398791491704
2026-05-05_14:58:35:072768;1777985914.9852247;0.036097514190197966;54.90003963328754;0.00018048757095098984;0.47739164898510905;0.00018048757095098984;0.47739164898510905;3.8725075965125724;-1.539508208888059;0.0;-25.699999999999946;59.9084697;10.719581883333333;0.0;59.9084697;10.719581883333333;0.0;1777985914.9852247;-116.498;0.0;0.58;-1.947;2.505;-120.603;3.701;-10.757;-1.34;59.90847045;10.719993516666667;0.0;-0.08348646230648261;-23.032558709503565;4.1483032528703834e-05;1777985914.734608;0.25061678886413574;0.0;0.0;-2.104919437782721;-120.60299999999998;-0.0;0.0;0.08348646230648261;-2.667441290496381;-2.104919437782721
2026-05-05_14:58:35:484711;1777985915.397728;42.677057392649964;-57.9371427817095;0.21338528696324982;-0.5038012415800825;0.21338528696324982;-0.5038012415800825;3.816893331201331;-1.5220156891618046;0.0;-25.849999999999945;59.908468733333336;10.719575433333333;0.0;59.908468733333336;10.719575433333333;0.0;1777985915.397728;-119.696;2.4093504998898347;0.58;-0.429;2.185;-117.692;-9.623;13.02;2.787;59.90847045;10.719993516666667;0.0;-0.191181239581635;-23.39346311516738;4.279540612993349e-05;1777985915.294114;0.10361385345458984;-0.5734516096833896;-2.340111767116757;-2.0541129032571663;-117.69200000000001;2.3385654292617857;0.5797254214784978;0.1317637085326016;-2.699004882537963;-2.079507443873684
2026-05-05_14:58:35:589171;1777985915.4888494;0.7480914852994391;52.0054506589344;0.0037404574264971956;0.45222131007769045;0.0037404574264971956;0.45222131007769045;3.7627411235793056;-1.4975805949281304;0.0;-25.999999999999943;59.908468733333336;10.719575433333333;0.0;59.908468733333336;10.719575433333333;0.0;1777985915.4888494;-120.403;0.0;0.58;-0.429;2.185;-117.692;-9.623;13.02;2.787;59.90847045;10.719993516666667;0.0;-0.191181239581635;-23.39346311516738;4.279540612993349e-05;1777985915.4888494;0.0;0.0;0.0;-2.0541129032571663;-117.69200000000001;-0.0;0.0;0.191181239581635;-2.6065368848325647;-2.0541129032571663
2026-05-05_14:58:35:878926;1777985915.7710247;0.03083432168557622;62.59948526732107;0.0001541716084278811;0.544343350150618;0.0001541716084278811;0.544343350150618;3.7101131574724246;-1.4743684222381979;0.0;-26.14999999999994;59.90846763333333;10.7195711;0.0;59.90846763333333;10.7195711;0.0;1777985915.7710247;-104.363;1.782834985003566;0.58;-1.925;1.927;-116.377;2.605;-14.491;6.233;59.90847045;10.719993516666667;0.0;-0.3137315069612221;-23.635931523481286;4.369230361397913e-05;1777985915.6890728;0.08195185661315918;-0.7023801511642936;-1.6386466083223281;-2.031161823593441;-116.37700000000001;1.78009774862047;0.09875519769702701;0.25617014952507683;-2.6483586084035267;-2.0430126092144825
2026-05-05_14:58:36:158668;1777985916.096609;0.02334055475892094;49.06776691086422;0.0001167027737946047;0.426676234007515;0.0001167027737946047;0.426676234007515;3.6590392899694595;-1.4535721846996663;0.0;-26.29999999999994;59.90846735;10.719568166666667;0.0;59.90846735;10.719568166666667;0.0;1777985916.096609;-94.888;0.7786210256498929;0.58;1.307;-0.8;-113.323;9.532;7.602;8.487;59.90847045;10.719993516666667;0.0;-0.345296828089831;-23.800063663334633;4.430153186696373e-05;1777985915.8840215;0.21258759498596191;-0.14848148186018698;-0.7720682849071482;-1.977859468237534;-113.323;0.7677665956089519;0.16932407295450522;0.3137315069612221;-2.664068476518654;-2.031161823593441
2026-05-05_14:58:36:372822;1777985916.2645302;0.4033068188886214;-56.14221811227365;0.002016534094443107;-0.48819320097629265;0.002016534094443107;-0.48819320097629265;3.609550885659819;-1.4412225633386293;0.0;-26.44999999999994;59.908467183333336;10.719565266666667;0.0;59.908467183333336;10.719565266666667;0.0;1777985916.2645302;-93.452;2.6150675950143216;0.58;1.851;0.822;-112.197;1.86;15.552;9.58;59.90847045;10.719993516666667;0.0;-0.363864237528975;-23.962330586325212;4.490864445760856e-05;1777985916.2020745;0.06245565414428711;-0.2972894879340947;-2.5981142174206435;-1.958207060860078;-112.197;2.5178826086345265;0.7062900930461868;0.345296828089831;-2.6499363366653057;-1.977859468237534
2026-05-05_14:58:36:581467;1777985916.3728228;0.0487768765801313;45.36658844796077;0.0002438843829006565;0.39449207346052845;0.0002438843829006565;0.39449207346052845;3.5616744421208844;-1.4337123812018995;0.0;-26.599999999999937;59.90846716666667;10.719562883333333;0.0;59.908467183333336;10.719565266666667;0.0;1777985916.3728228;-93.418;0.0;0.58;1.314;2.622;-110.848;-7.517;14.309;11.619;59.90847045;10.719993516666667;0.0;-0.3657202182750468;-24.09568779922257;4.541149144446366e-05;1777985916.3728228;0.0;0.0;0.0;-1.9346625692506745;-110.848;-0.0;0.0;0.363864237528975;-2.6376694136747254;-1.9346625692506745
2026-05-05_14:58:36:680410;1777985916.5897644;0.10194191479194958;41.06135651808761;0.0005097095739597479;0.357055274070327;0.0005097095739597479;0.357055274070327;3.5154248656649205;-1.4296163671671478;0.0;-26.749999999999936;59.90846723333333;10.7195605;0.0;59.90846723333333;10.7195605;0.0;1777985916.5878844;-91.849;0.0;0.58;-1.219;3.453;-108.198;-15.05;-4.133;13.795;59.90847045;10.719993516666667;0.0;-0.35829196677829667;-24.22904495156227;4.5913781501427664e-05;1777985916.5847044;0.005059957504272461;0.0;0.0;-1.8884113440728245;-108.198;-0.0;0.0;0.35829196677829667;-2.520955048437667;-1.8884113440728245
2026-05-05_14:58:36:885988;1777985916.7561576;0.000943809987520302;-62.63431412472615;4.71904993760151e-06;-0.5446462097802274;4.71904993760151e-06;-0.5446462097802274;3.470806906260991;-1.4374486033830973;0.0;-26.899999999999935;59.90846728333333;10.719557766666666;0.0;59.90846728333333;10.719557766666666;0.0;1777985916.7561576;-83.305;2.4645787580491434;0.58;-3.052;1.272;-105.907;-9.376;-18.403;13.951;59.90847045;10.719993516666667;0.0;-0.35272042688091315;-24.381986039971608;4.649540205059477e-05;1777985916.6940608;0.06209683418273926;0.08972341296800293;-2.462945018408861;-1.8484258509096345;-105.907;2.344042415507987;0.761323590097623;0.35829196677829667;-2.6709550484376656;-1.8484258509096345
2026-05-05_14:58:37:310540;1777985917.1285446;23.454594572014464;32.89685454752765;0.11727297286007232;0.28605960476111003;0.11727297286007232;0.28605960476111003;3.427793324711821;-1.4393551880211022;0.0;-27.049999999999933;59.90846728333333;10.719557766666666;0.0;59.90846728333333;10.719557766666666;0.0;1777985917.1285446;-75.215;0.0;0.58;-3.527;-1.47;-102.9;2.939;-7.857;14.412;59.90847045;10.719993516666667;0.0;-0.35272042688091315;-24.381986039971608;4.649540205059477e-05;1777985916.8896418;0.23890280723571777;0.0;0.0;-1.7959438003021653;-102.9;-0.0;0.0;0.35272042688091315;-2.6680139600283255;-1.7959438003021653
2026-05-05_14:58:37:858447;1777985917.5372648;130.284336169388;-10.53041179006419;0.6514216808469401;-0.09156879817447121;0.6514216808469401;-0.09156879817447121;3.386387096708891;-1.4579153164103378;0.0;-27.199999999999932;59.90846823333333;10.719551533333334;0.0;59.90846823333333;10.719551533333334;0.0;1777985917.5372648;-73.747;0.49322796634723726;0.58;-0.478;1.723;-97.732;5.247;5.152;15.507;59.90847045;10.719993516666667;0.0;-0.24687792244655477;-24.730765703690775;4.7829158678777683e-05;1777985917.312238;0.22502684593200684;0.19804289754970045;-0.4517220799497743;-1.705745184559098;-97.732;0.42097050014993787;0.2570168570104744;0.2914428910413994;-2.5708838911981005;-1.705745184559098
2026-05-05_14:58:38:189540;1777985918.0324304;77.09323726061794;-16.605844850142272;0.3854661863030897;-0.14439865087080236;0.3854661863030897;-0.14439865087080236;3.3465833747966616;-1.4895764101358817;0.0;-27.34999999999993;59.90846883333333;10.719547500000001;0.0;59.90846883333333;10.719547500000001;0.0;1777985918.0324304;-77.384;0.6832216236216079;0.58;-0.505;-1.573;-90.304;-0.749;16.033;8.251;59.90847045;10.719993516666667;0.0;-0.1800299711313983;-24.956446663022223;4.870382753333069e-05;1777985917.8608634;0.17156696319580078;0.14070168940262376;-0.6685767133071574;-1.5761021277209595;-90.304;0.6678207709514651;0.14424702722463315;0.20416973269872524;-2.5082590133432454;-1.6053887525694241
2026-05-05_14:58:38:397011;1777985918.2063944;141.2788146183475;-4.654313351997128;0.7063940730917375;-0.040472290017366325;0.7063940730917375;-0.040472290017366325;3.3083487770938387;-1.5115464139123145;0.0;-27.49999999999993;59.90846918333333;10.719544533333334;0.0;59.90846918333333;10.719544533333334;0.0;1777985918.2058575;-60.099;0.0;0.58;-0.26;4.65;-88.383;2.087;25.18;8.456;59.90847045;10.719993516666667;0.0;-0.1410350931982423;-25.122443465495763;4.935436839881291e-05;1777985918.1895406;0.016853809356689453;0.0;0.0;-1.542574352790148;-88.383;0.0;0.0;0.1410350931982423;-2.3775565345041656;-1.542574352790148
2026-05-05_14:58:38:575735;1777985918.4461493;119.45407104582166;-16.347821912210655;0.5972703552291083;-0.14215497314965786;0.5972703552291083;-0.14215497314965786;3.2716330284953306;-1.5256319096763309;0.0;-27.649999999999928;59.90846945;10.719543383333333;0.0;59.90846945;10.719543383333333;0.0;1777985918.4461493;-61.645;0.0;0.58;0.236;5.132;-85.532;-1.93;-18.367;11.752;59.90847045;10.719993516666667;0.0;-0.11132512886709986;-25.186790440544595;4.960524868852234e-05;1777985918.3999317;0.04621767997741699;0.0;0.0;-1.4928150158157898;-85.532;0.0;0.0;0.11132512886709986;-2.4632095594553327;-1.4928150158157898
2026-05-05_14:58:38:767330;1777985918.6512287;0.0429267683539194;-52.09854163421111;0.000214633841769597;-0.45303079681922703;0.000214633841769597;-0.45303079681922703;3.2363579600452983;-1.5282211509924417;0.0;-27.799999999999926;59.908469733333334;10.71954215;0.0;59.908469733333334;10.71954215;0.0;1777985918.6512287;-70.015;1.0526281042217962;0.58;-0.288;1.602;-84.102;-6.054;-33.229;11.957;59.90847045;10.719993516666667;0.0;-0.07975828437383511;-25.255800240528444;4.987663039270063e-05;1777985918.579136;0.07209277153015137;0.43786421056183894;-0.9572360518139782;-1.467856807512271;-84.102;0.9971628010631827;0.3371828494440119;0.11132512886709986;-2.6132095594553313;-1.467856807512271
2026-05-05_14:58:39:034618;1777985918.9190059;105.85774842498654;-22.383853393119754;0.5292887421249327;-0.19464220341843264;0.5292887421249327;-0.19464220341843264;3.202469625262917;-1.54965044147838;0.0;-27.949999999999925;59.90846995;10.719541;0.0;59.90846995;10.719541;0.0;1777985918.9190059;-80.405;0.0;0.58;-2.457;-5.05;-81.408;0.811;8.874;5.079;59.90847045;10.719993516666667;0.0;-0.05561885482663029;-25.320147251569868;5.013156468941862e-05;1777985918.9051661;0.0138397216796875;0.0;0.0;-1.4208376374635439;-81.408;0.0;0.0;0.05561885482663029;-2.629852748430057;-1.4311699866353502
2026-05-05_14:58:39:179165;1777985919.0787637;103.5578412270863;-24.777663449457194;0.5177892061354314;-0.2154579430387582;0.5177892061354314;-0.2154579430387582;3.1699489180762095;-1.553008840084647;0.0;-28.099999999999923;59.90847001666667;10.719539733333333;0.0;59.90847001666667;10.719539733333333;0.0;1777985919.0787637;-60.112;0.0;0.58;-0.701;0.393;-80.427;13.619;33.377;5.912;59.90847045;10.719993516666667;0.0;-0.04819098650553707;-25.391022350377494;5.041288765633353e-05;1777985919.0412118;0.0375518798828125;0.0;0.0;-1.4037159575014795;-80.427;0.0;0.0;0.04819098650553707;-2.7089776496224296;-1.4110114337748156
