;current_time;tau_X;tau_N;controller_X_cmd;controller_N_cmd;PMARMAN_X;PMARMAN_N;distance_to_target;yaw_setpoint;target_north_from_observer;target_east_from_observer;lat;lon;height;previous_lat;previous_lon;previous_height;last_speed_update;current_course_over_ground;current_speed;current_fuel_capacity;current_orientation_1;current_orientation_2;current_orientation_3;current_rotational_velocities_1;current_rotational_velocities_2;current_rotational_velocities_3;observer_lat;observer_lon;observer_height;north_from_observer;east_from_observer;down_from_observer;previous_time;cycle_time;speed_n;speed_e;speed_surge;speed_sway;north_error;east_error;current_angle
2026-05-05_13:01:32:704924;1777978892.6853182;133.00006557315476;40.517220084762755;0.6650003278657738;0.3523236529109805;0.6650003278657738;0.3523236529109805;6.003462327525331;2.870164297867781;-11.179661770676855;-0.1231368883254449;59.908452716666666;10.71963965;0.0;59.908452716666666;10.71963965;0.0;1777978892.6853182;111.121;5.854996644471554;0.67;1.481;0.85;159.351;-6.662;3.974;-17.437;59.90850115;10.719670616666667;0.0;-5.395992646806558;-1.7327117960589302;2.516926160378574e-06;1777978892.6702194;0.015098810195922852;0.0;0.0;-0.0;-0.0;-5.783669123870297;1.6095749077334853;2.781199616345484
2026-05-05_13:01:32:845218;1777978892.8301091;132.44647750294558;-4.223190639569741;0.6622323875147279;-0.036723396865823835;0.6622323875147279;-0.036723396865823835;6.003462327525331;2.870164297867781;-11.179661770676855;-0.1231368883254449;59.908452716666666;10.71963965;0.0;59.908452716666666;10.71963965;0.0;1777978892.8301091;111.548;0.0;0.67;1.127;1.059;158.623;-8.323;4.775;-18.091;59.90850115;10.719670616666667;0.0;-5.395992646806558;-1.7327117960589302;2.516926160378574e-06;1777978892.6853182;0.1447908878326416;0.0;0.0;-0.0;-0.0;-5.783669123870297;1.6095749077334853;2.7684936193909646
2026-05-05_13:01:32:915563;1777978892.900875;131.2693424305778;-0.8348267238922973;0.6563467121528891;-0.007259362816454759;0.6563467121528891;-0.007259362816454759;6.003462327525331;2.870164297867781;-11.179661770676855;-0.1231368883254449;59.908452716666666;10.71963965;0.0;59.908452716666666;10.71963965;0.0;1777978892.900875;114.039;0.0;0.67;0.299;1.49;157.075;-9.964;5.17;-19.578;59.90850115;10.719670616666667;0.0;-5.395992646806558;-1.7327117960589302;2.516926160378574e-06;1777978892.8301091;0.07076597213745117;0.0;0.0;-0.0;-0.0;-5.783669123870297;1.6095749077334853;2.7414759225700926
2026-05-05_13:01:33:010411;1777978893.0104115;126.8223081071254;2.907466946784413;0.634111540535627;0.0252823212763862;0.634111540535627;0.0252823212763862;5.916928590067101;2.885693309710126;-11.179661770676855;-0.1231368883254449;59.90845218333333;10.71964165;0.0;59.90845218333333;10.71964165;0.0;1777978893.0104115;116.82;1.1567354312423992;0.67;-0.808;2.032;154.469;-7.076;4.24;-22.346;59.90850115;10.719670616666667;0.0;-5.455411753155111;-1.6208036325832509;2.537512590716773e-06;1777978892.900875;0.10953640937805176;0.0;0.0;-0.0;-0.0;-5.724250017521744;1.497666744257806;2.6959926422631213
2026-05-05_13:01:33:145658;1777978893.1360967;125.39984867502613;1.895891231852318;0.6269992433751307;0.016486010711759286;0.6269992433751307;0.016486010711759286;5.916928590067101;2.885693309710126;-11.179661770676855;-0.1231368883254449;59.90845218333333;10.71964165;0.0;59.90845218333333;10.71964165;0.0;1777978893.1360967;118.967;0.0;0.67;-1.179;2.24;152.572;-2.521;2.637;-23.704;59.90850115;10.719670616666667;0.0;-5.455411753155111;-1.6208036325832509;2.537512590716773e-06;1777978893.0104115;0.1256852149963379;0.0;0.0;-0.0;-0.0;-5.724250017521744;1.497666744257806;2.6628837463527884
2026-05-05_13:01:33:234643;1777978893.223817;36.25454254954303;6.7909847909359735;0.18127271274771517;0.05905204166031281;0.18127271274771517;0.05905204166031281;5.805418615811488;2.9055243814528886;-11.179661770676855;-0.1231368883254449;59.90845146666667;10.71964415;0.0;59.90845146666667;10.71964415;0.0;1777978893.223817;121.138;1.8361558390863173;0.67;-1.178;2.337;150.622;2.125;1.472;-24.364;59.90850115;10.719670616666667;0.0;-5.535256168556657;-1.480918425821334;2.5724349974609595e-06;1777978893.1360967;0.08772039413452148;0.0;0.0;-0.0;-0.0;-5.644405602120198;1.357781537495889;2.6288498259388993
2026-05-05_13:01:33:326602;1777978893.3266022;34.08780681102854;14.200904021362396;0.1704390340551427;0.1234861219248904;0.1704390340551427;0.1234861219248904;5.662888072864388;2.928541225123168;-11.179661770676855;-0.1231368883254449;59.90845048333333;10.719647016666666;0.0;59.90845048333333;10.719647016666666;0.0;1777978893.3266022;121.458;1.8898078525918591;0.67;-0.144;2.433;145.871;7.078;0.909;-22.688;59.90850115;10.719670616666667;0.0;-5.6448101139509;-1.3205167210550992;2.6326985054225815e-06;1777978893.223817;0.10278511047363281;0.0;0.0;-0.0;-0.0;-5.534851656725955;1.1973798327296543;2.5459292331766488
2026-05-05_13:01:33:530348;1777978893.4423382;33.69663724900875;9.507213786304959;0.16848318624504377;0.08267142422873877;0.16848318624504377;0.08267142422873877;5.662888072864388;2.928541225123168;-11.179661770676855;-0.1231368883254449;59.90845048333333;10.719647016666666;0.0;59.90845048333333;10.719647016666666;0.0;1777978893.4423382;119.95;0.0;0.67;0.193;2.551;144.057;4.693;1.61;-22.5;59.90850115;10.719670616666667;0.0;-5.6448101139509;-1.3205167210550992;2.6326985054225815e-06;1777978893.3266022;0.11573600769042969;0.0;0.0;-0.0;-0.0;-5.534851656725955;1.1973798327296543;2.514268960545471
2026-05-05_13:01:33:559007;1777978893.5543303;31.886265610814288;15.526935764222191;0.15943132805407145;0.1350168327323669;0.15943132805407145;0.1350168327323669;5.501446673191934;2.9557623501435923;-11.179661770676855;-0.1231368883254449;59.90844933333334;10.71965025;0.0;59.90844933333334;10.71965025;0.0;1777978893.5543303;116.993;1.9795201472185442;0.67;0.195;2.838;141.395;-0.348;2.532;-22.006;59.90850115;10.719670616666667;0.0;-5.772932512467282;-1.1395985090446683;2.712762878331887e-06;1777978893.4423382;0.11199212074279785;0.0;0.0;-0.0;-0.0;-5.406729258209573;1.0164616207192234;2.467808295857383
2026-05-05_13:01:33:674768;1777978893.6619933;31.886265610814288;10.4737187311041;0.15943132805407145;0.09107581505307913;0.15943132805407145;0.09107581505307913;5.501446673191934;2.9557623501435923;-11.179661770676855;-0.1231368883254449;59.90844933333334;10.71965025;0.0;59.90844933333334;10.71965025;0.0;1777978893.6619933;114.979;0.0;0.67;0.195;2.838;141.395;-0.348;2.532;-22.006;59.90850115;10.719670616666667;0.0;-5.772932512467282;-1.1395985090446683;2.712762878331887e-06;1777978893.5543303;0.10766291618347168;0.0;0.0;-0.0;-0.0;-5.406729258209573;1.0164616207192234;2.467808295857383
2026-05-05_13:01:33:771095;1777978893.7710958;29.68176242369603;23.218770188624184;0.14840881211848014;0.20190234946629726;0.14840881211848014;0.20190234946629726;5.343132304640904;2.990576444233069;-11.179661770676855;-0.1231368883254449;59.90844821666667;10.71965405;0.0;59.90844821666667;10.71965405;0.0;1777978893.7710958;113.309;2.2579468891028807;0.67;-0.544;3.212;136.907;-1.793;0.691;-22.248;59.90850115;10.719670616666667;0.0;-5.897341220381063;-0.9269729591881404;2.7914377720428263e-06;1777978893.6619933;0.10910248756408691;0.0;0.0;-0.0;-0.0;-5.282320550295792;0.8038360708626955;2.389477919027877
2026-05-05_13:01:33:891320;1777978893.8913202;0.0;19.99541866708613;0.0;0.17387320580074897;0.0;0.17387320580074897;5.343132304640904;2.990576444233069;-11.179661770676855;-0.1231368883254449;59.90844821666667;10.71965405;0.0;59.90844821666667;10.71965405;0.0;1777978893.8913202;111.443;0.0;0.67;-0.563;3.008;134.272;2.576;-2.744;-21.46;59.90850115;10.719670616666667;0.0;-5.897341220381063;-0.9269729591881404;2.7914377720428263e-06;1777978893.7710958;0.1202244758605957;0.0;0.0;-0.0;-0.0;-5.282320550295792;0.8038360708626955;2.3434884932378264
2026-05-05_13:01:34:058421;1777978894.0584216;0.0;25.75936307331733;0.0;0.22399446150710722;0.0;0.22399446150710722;5.187768128016797;3.0342552522541784;-11.179661770676855;-0.1231368883254449;59.9084471;10.719658483333333;0.0;59.9084471;10.719658483333333;0.0;1777978894.0584216;111.705;1.66073973510516;0.67;0.034;2.319;131.154;5.211;-4.199;-18.018;59.90850115;10.719670616666667;0.0;-6.0217499232759835;-0.6789097956433832;2.8773265725590136e-06;1777978893.8913202;0.16710138320922852;0.0;0.0;-0.0;-0.0;-5.157911847400872;0.5557729073179383;2.2890691271606425
2026-05-05_13:01:34:119297;1777978894.1107805;0.0;23.493844615158302;0.0;0.20429430100137655;0.0;0.20429430100137655;5.187768128016797;3.0342552522541784;-11.179661770676855;-0.1231368883254449;59.9084471;10.719658483333333;0.0;59.9084471;10.719658483333333;0.0;1777978894.1097682;112.08;0.0;0.67;0.195;2.19;130.468;4.863;-3.374;-17.067;59.90850115;10.719670616666667;0.0;-6.0217499232759835;-0.6789097956433832;2.8773265725590136e-06;1777978894.0584216;0.05235886573791504;0.0;0.0;-0.0;-0.0;-5.157911847400872;0.5557729073179383;2.277096168491962
2026-05-05_13:01:34:222180;1777978894.2217984;0.0;27.400679045618357;0.0;0.23826677430972484;0.0;0.23826677430972484;5.032688729425845;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.9084459;10.7196632;0.0;59.9084459;10.7196632;0.0;1777978894.2212918;112.093;2.6527809517354712;0.67;0.195;2.19;130.468;4.863;-3.374;-17.067;59.90850115;10.719670616666667;0.0;-6.155442837881752;-0.41499295324986285;2.9827976266716405e-06;1777978894.1107805;0.11101794242858887;0.0;0.0;-0.0;-0.0;-5.024218932795103;0.29185606492441796;2.277096168491962
2026-05-05_13:01:34:354295;1777978894.340118;0.0;27.594458635294103;0.0;0.2399518142199487;0.0;0.2399518142199487;5.032688729425845;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.9084459;10.7196632;0.0;59.9084459;10.7196632;0.0;1777978894.340118;112.333;0.0;0.67;0.509;2.134;128.633;2.744;0.665;-14.232;59.90850115;10.719670616666667;0.0;-6.155442837881752;-0.41499295324986285;2.9827976266716405e-06;1777978894.2217984;0.11831951141357422;0.0;0.0;-0.0;-0.0;-5.024218932795103;0.29185606492441796;2.2450693767178667
2026-05-05_13:01:34:453745;1777978894.4511733;0.0;29.242830918710453;0.0;0.25428548624965613;0.0;0.25428548624965613;4.892457421921834;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.908444716666665;10.719667933333334;0.0;59.908444716666665;10.719667933333334;0.0;1777978894.4511733;114.508;2.6639672027532604;0.67;0.76;2.609;126.832;2.279;3.515;-9.736;59.90850115;10.719670616666667;0.0;-6.287278888380197;-0.15014352322645752;3.098471684559456e-06;1777978894.340118;0.11105537414550781;0.0;0.0;-0.0;-0.0;-4.892382882296658;0.027006634901012627;2.2136359968894475
2026-05-05_13:01:34:588398;1777978894.5841727;0.0;29.09844040137146;0.0;0.25302991653366486;0.0;0.25302991653366486;4.892457421921834;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.908444716666665;10.719667933333334;0.0;59.908444716666665;10.719667933333334;0.0;1777978894.5785956;115.259;0.0;0.67;1.024;2.858;125.86;3.165;0.738;-7.401;59.90850115;10.719670616666667;0.0;-6.287278888380197;-0.15014352322645752;3.098471684559456e-06;1777978894.4511733;0.13299942016601562;0.0;0.0;-0.0;-0.0;-4.892382882296658;0.027006634901012627;2.1966713965600633
2026-05-05_13:01:34:751488;1777978894.7396834;0.0;30.232370977905287;0.0;0.2628901824165677;0.0;0.2628901824165677;4.761061605498846;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.908443483333336;10.719672716666667;0.0;59.908443483333336;10.719672716666667;0.0;1777978894.7396834;116.223;1.8676655680678962;0.67;1.439;1.863;124.829;0.82;-7.992;-3.18;59.90850115;10.719670616666667;0.0;-6.424685456161215;0.11750363143485543;3.2345554235035934e-06;1777978894.5841727;0.15551066398620605;0.0;0.0;-0.0;-0.0;-4.75497631451564;-0.24064051976030032;2.1786770519720013
2026-05-05_13:01:34:867303;1777978894.854961;0.0;30.358047961296634;0.0;0.2639830257504055;0.0;0.2639830257504055;4.639923842348554;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.9084422;10.7196775;0.0;59.9084422;10.7196775;0.0;1777978894.854961;117.268;2.6322794984302154;0.67;0.59;0.407;124.489;-6.989;-5.264;-0.957;59.90850115;10.719670616666667;0.0;-6.567662542326106;0.3851508062793576;3.3904106619964125e-06;1777978894.7396834;0.11527752876281738;0.0;0.0;-0.0;-0.0;-4.611999228350749;-0.5082876946048025;2.172742932515221
2026-05-05_13:01:34:974665;1777978894.973623;0.0;30.61288834896955;0.0;0.2661990291214743;0.0;0.2661990291214743;4.529850105162796;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.908440883333334;10.719682033333333;0.0;59.908440883333334;10.719682033333333;0.0;1777978894.971645;117.416;2.511225241796207;0.67;-0.454;0.189;124.361;-8.562;-0.398;-0.84;59.90850115;10.719670616666667;0.0;-6.714353302446591;0.6388094738251282;3.563760368141544e-06;1777978894.854961;0.11866211891174316;0.0;0.0;-0.0;-0.0;-4.465308468230264;-0.7619463621505731;2.170508911072668
2026-05-05_13:01:35:071984;1777978895.066028;0.0;30.799759593927078;0.0;0.2678239964689311;0.0;0.2678239964689311;4.529850105162796;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.908440883333334;10.719682033333333;0.0;59.908440883333334;10.719682033333333;0.0;1777978895.0594301;117.813;0.0;0.67;-0.454;0.189;124.361;-8.562;-0.398;-0.84;59.90850115;10.719670616666667;0.0;-6.714353302446591;0.6388094738251282;3.563760368141544e-06;1777978894.973623;0.09240508079528809;0.0;0.0;-0.0;-0.0;-4.465308468230264;-0.7619463621505731;2.170508911072668
2026-05-05_13:01:35:166136;1777978895.1661363;0.0;31.165378216069556;0.0;0.27100328883538743;0.0;0.27100328883538743;4.529850105162796;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.908440883333334;10.719682033333333;0.0;59.908440883333334;10.719682033333333;0.0;1777978895.1661363;118.286;0.0;0.67;-0.454;0.189;124.361;-8.562;-0.398;-0.84;59.90850115;10.719670616666667;0.0;-6.714353302446591;0.6388094738251282;3.563760368141544e-06;1777978895.066028;0.10010814666748047;0.0;0.0;-0.0;-0.0;-4.465308468230264;-0.7619463621505731;2.170508911072668
2026-05-05_13:01:35:300275;1777978895.290854;0.0;31.73086589101911;0.0;0.2759205729653836;0.0;0.2759205729653836;4.440617228401198;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.90843965;10.719686183333334;0.0;59.90843965;10.719686183333334;0.0;1777978895.290854;117.218;2.1634311673071855;0.67;-1.946;0.61;124.299;-1.951;0.42;0.455;59.90850115;10.719670616666667;0.0;-6.851759822076348;0.8710190815673444;3.7363580132065977e-06;1777978895.1661363;0.12471771240234375;0.0;0.0;-0.0;-0.0;-4.327901948600507;-0.9941559698927893;2.169426806936432
2026-05-05_13:01:35:397301;1777978895.39061;0.0;32.018009109326414;0.0;0.27841747051588184;0.0;0.27841747051588184;4.368693380160523;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.9084385;10.719689916666667;0.0;59.9084385;10.719689916666667;0.0;1777978895.39061;116.681;2.4565573453151854;0.67;-1.977;0.369;124.303;0.629;-2.395;-0.175;59.90850115;10.719670616666667;0.0;-6.979882105339306;1.079914487333801;3.907966641847338e-06;1777978895.290854;0.09975600242614746;0.0;0.0;-0.0;-0.0;-4.199779665337549;-1.2030513756592458;2.1694966201065116
2026-05-05_13:01:35:538349;1777978895.5289505;0.0;32.551061527272324;0.0;0.2830527089328028;0.0;0.2830527089328028;4.368693380160523;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.9084385;10.719689916666667;0.0;59.9084385;10.719689916666667;0.0;1777978895.522605;114.592;0.0;0.67;-1.933;0.263;124.29;1.207;-2.634;-0.267;59.90850115;10.719670616666667;0.0;-6.979882105339306;1.079914487333801;3.907966641847338e-06;1777978895.39061;0.13834047317504883;0.0;0.0;-0.0;-0.0;-4.199779665337549;-1.2030513756592458;2.1692697273037522
2026-05-05_13:01:35:614188;1777978895.59807;0.0;32.964317453237754;0.0;0.28664623872380657;0.0;0.28664623872380657;4.316165719008106;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.90843743333333;10.719693533333334;0.0;59.90843743333333;10.719693533333334;0.0;1777978895.59807;114.209;3.1097976110314662;0.67;-1.784;-0.062;124.225;0.809;-1.367;-0.119;59.90850115;10.719670616666667;0.0;-7.0987201542810805;1.2822819238119931;4.075248072332727e-06;1777978895.5289505;0.06911945343017578;0.0;0.0;-0.0;-0.0;-4.080941616395775;-1.405418812137438;2.1681352632899564
2026-05-05_13:01:35:701379;1777978895.7013798;0.0;33.19526955658121;0.0;0.28865451788331487;0.0;0.28865451788331487;4.316165719008106;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.90843743333333;10.719693533333334;0.0;59.90843743333333;10.719693533333334;0.0;1777978895.7013798;115.157;0.0;0.67;-1.761;-0.096;124.233;0.712;-0.887;0.269;59.90850115;10.719670616666667;0.0;-7.0987201542810805;1.2822819238119931;4.075248072332727e-06;1777978895.59807;0.10330986976623535;0.0;0.0;-0.0;-0.0;-4.080941616395775;-1.405418812137438;2.1682748896301156
2026-05-05_13:01:35:818222;1777978895.8182223;0.0;33.15314186080948;0.0;0.2882881900939955;0.0;0.2882881900939955;4.288960282380736;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.9084365;10.719697116666667;0.0;59.9084365;10.719697116666667;0.0;1777978895.8182223;118.957;1.9330474838573966;0.67;-1.639;-0.109;124.493;1.28;0.071;2.492;59.90850115;10.719670616666667;0.0;-7.202703427162016;1.4827842298454148;4.236270620072702e-06;1777978895.7013798;0.11684250831604004;0.0;0.0;-0.0;-0.0;-3.9769583435148395;-1.6059211181708597;2.1728127456853006
2026-05-05_13:01:35:938863;1777978895.9388633;0.0;33.49211332606666;0.0;0.29123576805275353;0.0;0.29123576805275353;4.260285126753915;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.90843546666667;10.719700566666667;0.0;59.90843546666667;10.719700566666667;0.0;1777978895.9388633;119.644;1.863079334543145;0.67;-1.449;-0.103;124.72;2.996;-0.039;3.074;59.90850115;10.719670616666667;0.0;-7.317827766069282;1.6758260023694278;4.4144993953665335e-06;1777978895.8182223;0.12064099311828613;0.0;0.0;-0.0;-0.0;-3.861834004607573;-1.7989628906948727;2.1767746430873274
2026-05-05_13:01:36:128989;1777978896.11344;0.0;34.05131439217617;0.0;0.2960983860189232;0.0;0.2960983860189232;4.260285126753915;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.90843546666667;10.719700566666667;0.0;59.90843546666667;10.719700566666667;0.0;1777978896.11344;118.627;0.0;0.67;-1.098;-0.1;124.951;4.935;-0.033;2.86;59.90850115;10.719670616666667;0.0;-7.317827766069282;1.6758260023694278;4.4144993953665335e-06;1777978895.9388633;0.1745767593383789;0.0;0.0;-0.0;-0.0;-3.861834004607573;-1.7989628906948727;2.1808063536594346
2026-05-05_13:01:36:173989;1777978896.1730418;0.0;33.79292377817923;0.0;0.293851511114602;0.0;0.293851511114602;4.238199864260866;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.908434416666665;10.719703883333333;0.0;59.908434416666665;10.719703883333333;0.0;1777978896.1720924;117.185;3.7402405495939757;0.67;-0.377;-0.051;125.171;6.575;0.614;1.526;59.90850115;10.719670616666667;0.0;-7.434808942985437;1.8614072377529893;4.600877904881173e-06;1777978896.11344;0.059601783752441406;0.0;0.0;-0.0;-0.0;-3.7448528276914184;-1.9845441260784342;2.184646078013822
2026-05-05_13:01:36:312732;1777978896.2999487;0.0;34.70320504047553;0.0;0.30176700035196113;0.0;0.30176700035196113;4.238199864260866;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.908434416666665;10.719703883333333;0.0;59.908434416666665;10.719703883333333;0.0;1777978896.2999487;116.625;0.0;0.67;0.331;0.123;125.206;5.602;1.799;0.024;59.90850115;10.719670616666667;0.0;-7.434808942985437;1.8614072377529893;4.600877904881173e-06;1777978896.1730418;0.1269068717956543;0.0;0.0;-0.0;-0.0;-3.7448528276914184;-1.9845441260784342;2.1852569432520204
2026-05-05_13:01:36:407372;1777978896.4073725;0.0;35.17653893978955;0.0;0.30588294730251786;0.0;0.30588294730251786;4.235846492919655;3.083568023426717;-11.179661770676855;-0.1231368883254449;59.90843345;10.719707216666666;0.0;59.90843345;10.719707216666666;0.0;1777978896.4073725;116.965;2.004902119185345;0.67;0.663;0.313;125.181;3.955;2.496;-0.249;59.90850115;10.719670616666667;0.0;-7.542505883643067;2.0479210484867454;4.784051870210249e-06;1777978896.2999487;0.10742378234863281;0.0;0.0;-0.0;-0.0;-3.6371558870337877;-2.1710579368121903;2.1848206109390222
